word,score
suspicion,-1.0
suspicions,-1.0
suspicious,-1.0
suspiciously,-1.0
swagger,-1.0
swamped,-1.0
sweaty,-1.0
swelled,-1.0
swelling,-1.0
swindle,-1.0
swipe,-1.0
swollen,-1.0
symptom,-1.0
symptoms,-1.0
syndrome,-1.0
taboo,-1.0
tacky,-1.0
taint,-1.0
tainted,-1.0
tamper,-1.0
tangle,-1.0
tangled,-1.0
tangles,-1.0
tank,-1.0
tanked,-1.0
tanks,-1.0
tantrum,-1.0
tardy,-1.0
tarnish,-1.0
tarnished,-1.0
tarnishes,-1.0
tarnishing,-1.0
tattered,-1.0
taunt,-1.0
taunting,-1.0
tauntingly,-1.0
taunts,-1.0
taut,-1.0
tawdry,-1.0
taxing,-1.0
tease,-1.0
teasingly,-1.0
tedious,-1.0
tediously,-1.0
temerity,-1.0
temper,-1.0
tempest,-1.0
temptation,-1.0
tenderness,-1.0
tense,-1.0
tension,-1.0
tentative,-1.0
tentatively,-1.0
tenuous,-1.0
tenuously,-1.0
tepid,-1.0
terrible,-1.0
terribleness,-1.0
terribly,-1.0
terror,-1.0
terror-genic,-1.0
terrorism,-1.0
terrorize,-1.0
testily,-1.0
testy,-1.0
tetchily,-1.0
tetchy,-1.0
thankless,-1.0
thicker,-1.0
thirst,-1.0
thorny,-1.0
thoughtless,-1.0
thoughtlessly,-1.0
thoughtlessness,-1.0
thrash,-1.0
threat,-1.0
threaten,-1.0
threatening,-1.0
threats,-1.0
threesome,-1.0
throb,-1.0
throbbed,-1.0
throbbing,-1.0
throbs,-1.0
throttle,-1.0
thug,-1.0
thumb-down,-1.0
thumbs-down,-1.0
thwart,-1.0
time-consuming,-1.0
timid,-1.0
timidity,-1.0
timidly,-1.0
timidness,-1.0
tin-y,-1.0
tingled,-1.0
tingling,-1.0
tired,-1.0
tiresome,-1.0
tiring,-1.0
tiringly,-1.0
toil,-1.0
toll,-1.0
top-heavy,-1.0
topple,-1.0
torment,-1.0
tormented,-1.0
torrent,-1.0
tortuous,-1.0
torture,-1.0
tortured,-1.0
tortures,-1.0
torturing,-1.0
torturous,-1.0
torturously,-1.0
totalitarian,-1.0
touchy,-1.0
toughness,-1.0
tout,-1.0
touted,-1.0
touts,-1.0
toxic,-1.0
traduce,-1.0
tragedy,-1.0
tragic,-1.0
tragically,-1.0
traitor,-1.0
traitorous,-1.0
traitorously,-1.0
tramp,-1.0
trample,-1.0
transgress,-1.0
transgression,-1.0
trap,-1.0
traped,-1.0
trapped,-1.0
trash,-1.0
trashed,-1.0
trashy,-1.0
trauma,-1.0
traumatic,-1.0
traumatically,-1.0
traumatize,-1.0
traumatized,-1.0
travesties,-1.0
travesty,-1.0
treacherous,-1.0
treacherously,-1.0
treachery,-1.0
treason,-1.0
treasonous,-1.0
trick,-1.0
tricked,-1.0
trickery,-1.0
tricky,-1.0
trivial,-1.0
trivialize,-1.0
trouble,-1.0
troubled,-1.0
troublemaker,-1.0
troubles,-1.0
troublesome,-1.0
troublesomely,-1.0
troubling,-1.0
troublingly,-1.0
truant,-1.0
tumble,-1.0
tumbled,-1.0
tumbles,-1.0
tumultuous,-1.0
turbulent,-1.0
turmoil,-1.0
twist,-1.0
twisted,-1.0
twists,-1.0
two-faced,-1.0
two-faces,-1.0
tyrannical,-1.0
tyrannically,-1.0
tyranny,-1.0
tyrant,-1.0
ugh,-1.0
uglier,-1.0
ugliest,-1.0
ugliness,-1.0
ugly,-1.0
ulterior,-1.0
ultimatum,-1.0
ultimatums,-1.0
ultra-hardline,-1.0
un-viewable,-1.0
unable,-1.0
unacceptable,-1.0
unacceptablely,-1.0
unacceptably,-1.0
unaccessible,-1.0
unaccustomed,-1.0
unachievable,-1.0
unaffordable,-1.0
unappealing,-1.0
unattractive,-1.0
unauthentic,-1.0
unavailable,-1.0
unavoidably,-1.0
unbearable,-1.0
unbearablely,-1.0
unbelievable,-1.0
unbelievably,-1.0
uncaring,-1.0
uncertain,-1.0
uncivil,-1.0
uncivilized,-1.0
unclean,-1.0
unclear,-1.0
uncollectible,-1.0
uncomfortable,-1.0
uncomfortably,-1.0
uncomfy,-1.0
uncompetitive,-1.0
uncompromising,-1.0
uncompromisingly,-1.0
unconfirmed,-1.0
unconstitutional,-1.0
uncontrolled,-1.0
unconvincing,-1.0
unconvincingly,-1.0
uncooperative,-1.0
uncouth,-1.0
uncreative,-1.0
undecided,-1.0
undefined,-1.0
undependability,-1.0
undependable,-1.0
undercut,-1.0
undercuts,-1.0
undercutting,-1.0
underdog,-1.0
underestimate,-1.0
underlings,-1.0
undermine,-1.0
undermined,-1.0
undermines,-1.0
undermining,-1.0
underpaid,-1.0
underpowered,-1.0
undersized,-1.0
undesirable,-1.0
undetermined,-1.0
undid,-1.0
undignified,-1.0
undissolved,-1.0
undocumented,-1.0
undone,-1.0
undue,-1.0
unease,-1.0
uneasily,-1.0
uneasiness,-1.0
uneasy,-1.0
uneconomical,-1.0
unemployed,-1.0
unequal,-1.0
unethical,-1.0
uneven,-1.0
uneventful,-1.0
unexpected,-1.0
unexpectedly,-1.0
unexplained,-1.0
unfairly,-1.0
unfaithful,-1.0
unfaithfully,-1.0
unfamiliar,-1.0
unfavorable,-1.0
unfeeling,-1.0
unfinished,-1.0
unfit,-1.0
unforeseen,-1.0
unforgiving,-1.0
unfortunate,-1.0
unfortunately,-1.0
unfounded,-1.0
unfriendly,-1.0
unfulfilled,-1.0
unfunded,-1.0
ungovernable,-1.0
ungrateful,-1.0
unhappily,-1.0
unhappiness,-1.0
unhappy,-1.0
unhealthy,-1.0
unhelpful,-1.0
unilateralism,-1.0
unimaginable,-1.0
unimaginably,-1.0
unimportant,-1.0
uninformed,-1.0
uninsured,-1.0
unintelligible,-1.0
unintelligile,-1.0
unipolar,-1.0
unjust,-1.0
unjustifiable,-1.0
unjustifiably,-1.0
unjustified,-1.0
unjustly,-1.0
unkind,-1.0
unkindly,-1.0
unknown,-1.0
unlamentable,-1.0
unlamentably,-1.0
unlawful,-1.0
unlawfully,-1.0
unlawfulness,-1.0
unleash,-1.0
unlicensed,-1.0
unlikely,-1.0
unlucky,-1.0
unmoved,-1.0
unnatural,-1.0
unnaturally,-1.0
unnecessary,-1.0
unneeded,-1.0
unnerve,-1.0
unnerved,-1.0
unnerving,-1.0
unnervingly,-1.0
unnoticed,-1.0
unobserved,-1.0
unorthodox,-1.0
unorthodoxy,-1.0
unpleasant,-1.0
unpleasantries,-1.0
unpopular,-1.0
unpredictable,-1.0
unprepared,-1.0
unproductive,-1.0
unprofitable,-1.0
unprove,-1.0
unproved,-1.0
unproven,-1.0
unproves,-1.0
unproving,-1.0
unqualified,-1.0
unravel,-1.0
unraveled,-1.0
unreachable,-1.0
unreadable,-1.0
unrealistic,-1.0
unreasonable,-1.0
unreasonably,-1.0
unrelenting,-1.0
unrelentingly,-1.0
unreliability,-1.0
unreliable,-1.0
unresolved,-1.0
unresponsive,-1.0
unrest,-1.0
unruly,-1.0
unsafe,-1.0
unsatisfactory,-1.0
unsavory,-1.0
unscrupulous,-1.0
unscrupulously,-1.0
unsecure,-1.0
unseemly,-1.0
unsettle,-1.0
unsettled,-1.0
unsettling,-1.0
unsettlingly,-1.0
unskilled,-1.0
unsophisticated,-1.0
unsound,-1.0
unspeakable,-1.0
unspeakablely,-1.0
unspecified,-1.0
unstable,-1.0
unsteadily,-1.0
unsteadiness,-1.0
unsteady,-1.0
unsuccessful,-1.0
unsuccessfully,-1.0
unsupported,-1.0
unsupportive,-1.0
unsure,-1.0
unsuspecting,-1.0
unsustainable,-1.0
untenable,-1.0
untested,-1.0
unthinkable,-1.0
unthinkably,-1.0
untimely,-1.0
untouched,-1.0
untrue,-1.0
untrustworthy,-1.0
untruthful,-1.0
unusable,-1.0
unusably,-1.0
unuseable,-1.0
unuseably,-1.0
unusual,-1.0
unusually,-1.0
unviewable,-1.0
unwanted,-1.0
unwarranted,-1.0
unwatchable,-1.0
unwelcome,-1.0
unwell,-1.0
unwieldy,-1.0
unwilling,-1.0
unwillingly,-1.0
unwillingness,-1.0
unwise,-1.0
unwisely,-1.0
unworkable,-1.0
unworthy,-1.0
unyielding,-1.0
upbraid,-1.0
upheaval,-1.0
uprising,-1.0
uproar,-1.0
uproarious,-1.0
uproariously,-1.0
uproarous,-1.0
uproarously,-1.0
uproot,-1.0
upset,-1.0
upseting,-1.0
upsets,-1.0
upsetting,-1.0
upsettingly,-1.0
urgent,-1.0
useless,-1.0
usurp,-1.0
usurper,-1.0
utterly,-1.0
vagrant,-1.0
vague,-1.0
vagueness,-1.0
vain,-1.0
vainly,-1.0
vanity,-1.0
vehement,-1.0
vehemently,-1.0
vengeance,-1.0
vengeful,-1.0
vengefully,-1.0
vengefulness,-1.0
venom,-1.0
venomous,-1.0
venomously,-1.0
vent,-1.0
vestiges,-1.0
vex,-1.0
vexation,-1.0
vexing,-1.0
vexingly,-1.0
vibrate,-1.0
vibrated,-1.0
vibrates,-1.0
vibrating,-1.0
vibration,-1.0
vice,-1.0
vicious,-1.0
viciously,-1.0
viciousness,-1.0
victimize,-1.0
vile,-1.0
vileness,-1.0
vilify,-1.0
villainous,-1.0
villainously,-1.0
villains,-1.0
villian,-1.0
villianous,-1.0
villianously,-1.0
villify,-1.0
vindictive,-1.0
vindictively,-1.0
vindictiveness,-1.0
violate,-1.0
violation,-1.0
violator,-1.0
violators,-1.0
violent,-1.0
violently,-1.0
viper,-1.0
virulence,-1.0
virulent,-1.0
virulently,-1.0
virus,-1.0
vociferous,-1.0
vociferously,-1.0
volatile,-1.0
volatility,-1.0
vomit,-1.0
vomited,-1.0
vomiting,-1.0
vomits,-1.0
vulgar,-1.0
vulnerable,-1.0
wack,-1.0
wail,-1.0
wallow,-1.0
wane,-1.0
waning,-1.0
wanton,-1.0
war-like,-1.0
warily,-1.0
wariness,-1.0
warlike,-1.0
warned,-1.0
warning,-1.0
warp,-1.0
warped,-1.0
wary,-1.0
washed-out,-1.0
waste,-1.0
wasted,-1.0
wasteful,-1.0
wastefulness,-1.0
wasting,-1.0
water-down,-1.0
watered-down,-1.0
wayward,-1.0
weak,-1.0
weaken,-1.0
weakening,-1.0
weaker,-1.0
weakness,-1.0
weaknesses,-1.0
weariness,-1.0
wearisome,-1.0
weary,-1.0
wedge,-1.0
weed,-1.0
weep,-1.0
weird,-1.0
weirdly,-1.0
wheedle,-1.0
whimper,-1.0
whine,-1.0
whining,-1.0
whiny,-1.0
whips,-1.0
whore,-1.0
whores,-1.0
wicked,-1.0
wickedly,-1.0
wickedness,-1.0
wild,-1.0
wildly,-1.0
wiles,-1.0
wilt,-1.0
wily,-1.0
wimpy,-1.0
wince,-1.0
wobble,-1.0
wobbled,-1.0
wobbles,-1.0
woe,-1.0
woebegone,-1.0
woeful,-1.0
woefully,-1.0
womanizer,-1.0
womanizing,-1.0
worn,-1.0
worried,-1.0
worriedly,-1.0
worrier,-1.0
worries,-1.0
worrisome,-1.0
worry,-1.0
worrying,-1.0
worryingly,-1.0
worse,-1.0
worsen,-1.0
worsening,-1.0
worst,-1.0
worthless,-1.0
worthlessly,-1.0
worthlessness,-1.0
wound,-1.0
wounds,-1.0
wrangle,-1.0
wrath,-1.0
wreak,-1.0
wreaked,-1.0
wreaks,-1.0
wreck,-1.0
wrest,-1.0
wrestle,-1.0
wretch,-1.0
wretched,-1.0
wretchedly,-1.0
wretchedness,-1.0
wrinkle,-1.0
wrinkled,-1.0
wrinkles,-1.0
wrip,-1.0
wripped,-1.0
wripping,-1.0
writhe,-1.0
wrong,-1.0
wrongful,-1.0
wrongly,-1.0
wrought,-1.0
yawn,-1.0
zap,-1.0
zapped,-1.0
zaps,-1.0
zealot,-1.0
zealous,-1.0
zealously,-1.0
zombie,-1.0
